playerID,yearID,stint,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,OBP,AVG,yearid,votedBy,ballots,needed,votes,inducted,category,needed_note
leoniz01,1.0,1.0,14.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2,0.1111111111111111,,,0.0,,0.0,N,Player,
leonjo01,3.0,3.0,88.0,209.0,18.0,47.0,5.0,0.0,5.0,18.0,1.0000000000000002,0.0,8.0,57.0,0.0,3.0,0.0,1.0,9.0,0.26244343891402716,0.22488038277511962,,,0.0,,0.0,N,Player,
leonma01,6.0,6.0,169.0,52.0,4.0,13.0,0.0,0.0,0.0,5.0,1.0000000000000002,0.0,1.0,4.0,0.0,0.0,6.0,2.0,1.0,0.22950819672131148,0.25,,,0.0,,0.0,N,Player,
leonsa01,4.0,4.0,75.0,209.0,17.0,39.0,5.0,0.0,1.0,8.0,0.0,1.0,17.0,60.0,1.0,3.0,6.0,0.0,6.0,0.2542372881355932,0.18660287081339713,,,0.0,,0.0,N,Player,
leoporu01,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
leovijo01,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,,,0.0,,0.0,N,Player,
lepcite01,12.0,12.0,729.0,2092.0,233.0,512.0,91.0,11.0,69.0,251.0,11.0,15.0,209.0,471.0,7.0,19.0,14.0,10.0,44.0,0.31773713313483626,0.2447418738049713,,,0.0,,0.0,N,Player,
lepinpe01,1.0,1.0,30.0,96.0,8.0,20.0,3.0,2.0,1.0,19.0,1.0000000000000002,0.0,8.0,51.80000000000001,0.0,1.0,3.0,0.0,0.0,0.26851851851851855,0.20833333333333334,,,0.0,,0.0,N,Player,
leppedo01,1.0,1.0,40.0,70.0,6.0,8.0,0.0,1.0,0.0,2.0,1.0000000000000002,1.0,9.0,10.0,0.0,0.0,1.0,1.0,3.0,0.20987654320987653,0.11428571428571428,,,0.0,,0.0,N,Player,
leppedo02,4.0,4.0,190.0,532.0,46.0,122.0,22.0,2.0,15.0,59.0,0.0,1.0,44.0,93.0,5.0,2.0,4.0,3.0,23.0,0.29322033898305083,0.22932330827067668,,,0.0,,0.0,N,Player,
lerchdu01,1.0,1.0,6.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.2,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,,,0.0,,0.0,N,Player,
lerchge01,2.0,2.0,36.0,49.0,3.0,10.0,2.0,0.0,1.0,5.0,1.0000000000000002,0.0,12.0,16.0,0.0,0.0,0.0,0.0,1.0,0.36065573770491804,0.20408163265306123,,,0.0,,0.0,N,Player,
lerchra01,13.0,13.0,262.0,267.0,27.0,55.0,12.0,1.0,4.0,23.0,5.713734275374807,1.0,19.0,87.42990407260612,0.0,0.0,12.0,2.0,8.0,0.24666666666666667,0.20599250936329588,,,0.0,,0.0,N,Player,
lerewan01,5.0,5.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
leriawa01,2.0,2.0,201.0,512.0,56.0,126.0,29.0,4.0,8.0,51.0,0.0,0.0,94.0,66.0,0.0,5.0,14.0,0.0,0.0,0.36,0.24609375,,,0.0,,0.0,N,Player,
lerouch01,7.0,7.0,65.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
leroyjo01,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,N,Player,
leroylo01,3.0,3.0,15.0,23.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,78.6,0.0,0.0,2.0,0.0,0.0,0.15384615384615385,0.13043478260869565,,,0.0,,0.0,N,Player,
lerscba01,6.0,6.0,177.0,133.0,9.0,15.0,1.0,0.0,0.0,3.0,0.0,0.0,11.0,56.0,0.0,1.0,11.0,1.0,1.0,0.17197452229299362,0.11278195488721804,,,0.0,,0.0,N,Player,
lerudst01,2.0,2.0,9.0,15.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.13333333333333333,0.13333333333333333,,,0.0,,0.0,N,Player,
leshebr01,5.0,5.0,108.0,263.0,31.0,59.0,10.0,2.0,9.0,38.0,5.0,1.0,19.0,65.0,0.0,1.0,1.0,4.0,8.0,0.2743055555555556,0.22433460076045628,,,0.0,,0.0,N,Player,
leshndo01,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,N,Player,
leskacu01,13.0,13.0,603.0,39.0,4.0,7.0,3.0,0.0,1.0,7.0,0.0,0.0,1.0,17.0,0.0,0.0,5.0,0.0,1.0,0.17777777777777778,0.1794871794871795,,,0.0,,0.0,N,Player,
leslebr01,4.0,4.0,54.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,2.8568671376874035,0.0,0.0,21.71495203630306,0.0,0.0,1.0,0.0,0.0,0.25,0.3333333333333333,,,0.0,,0.0,N,Player,
lesliro01,3.0,3.0,160.0,556.0,47.0,148.0,24.0,2.0,6.0,55.0,4.0,7.0,42.0,57.0,0.0,0.0,17.0,0.0,0.0,0.3089430894308943,0.26618705035971224,,,0.0,,0.0,N,Player,
leslisa01,11.0,11.0,822.0,2460.0,311.0,749.0,123.0,28.0,36.0,389.0,14.0,0.0,216.0,118.0,0.0,23.0,12.0,0.0,68.0,0.3644411656215419,0.30447154471544713,,,0.0,,0.0,N,Player,
lestejo01,11.0,11.0,285.0,98.0,6.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,52.0,0.0,0.0,11.0,1.0,2.0,0.07017543859649122,0.04081632653061224,,,0.0,,0.0,N,Player,
letchch01,4.0,4.0,136.0,461.0,32.0,108.0,10.0,0.0,1.0,37.0,0.0,0.0,35.0,31.0,0.0,2.0,6.0,0.0,14.0,0.2876984126984127,0.23427331887201736,,,0.0,,0.0,N,Player,
letchto01,1.0,1.0,6.0,21.0,3.0,4.0,1.0,0.0,0.0,2.0,1.0000000000000002,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.19047619047619047,0.19047619047619047,,,0.0,,0.0,N,Player,
leutz01,1.0,1.0,4.0,12.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,,,0.0,,0.0,N,Player,
levanje01,3.0,3.0,25.0,35.0,5.0,10.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.2857142857142857,0.2857142857142857,,,0.0,,0.0,N,Player,
leverdi01,5.0,5.0,122.0,214.0,20.0,50.0,12.0,1.0,0.0,19.0,0.0,0.0,14.0,67.0,0.0,1.0,10.0,0.0,0.0,0.2719665271966527,0.2336448598130841,,,0.0,,0.0,N,Player,
leverho01,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
leverwa01,3.0,3.0,64.0,102.0,3.0,18.0,1.0,0.0,0.0,1.0,1.0000000000000002,0.0,3.0,37.0,0.0,0.0,2.0,0.0,0.0,0.19626168224299065,0.17647058823529413,,,0.0,,0.0,N,Player,
leveyji01,4.0,4.0,440.0,1632.0,162.0,375.0,61.0,14.0,11.0,140.0,23.0,18.0,85.0,201.0,0.0,9.0,25.0,0.0,0.0,0.26784694460308395,0.22977941176470587,,,0.0,,0.0,N,Player,
levinal01,11.0,11.0,416.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8568671376874035,0.0,0.0,21.71495203630306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
levisch01,4.0,4.0,92.0,390.0,61.0,88.0,11.0,4.0,6.0,0.0,0.0,0.0,3.0,104.8,0.0,1.0,0.0,0.0,0.0,0.233502538071066,0.22564102564102564,,,0.0,,0.0,N,Player,
levisje01,9.0,9.0,319.0,654.0,66.0,167.0,23.0,1.0,3.0,60.0,2.0000000000000004,0.0,76.0,66.0,2.0,6.0,10.0,6.0,18.0,0.3328912466843501,0.25535168195718655,,,0.0,,0.0,N,Player,
levraal01,3.0,3.0,56.0,38.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,17.0,0.0,0.0,6.0,1.0,0.0,0.06521739130434782,0.05263157894736842,,,0.0,,0.0,N,Player,
levsedu01,6.0,6.0,80.0,135.0,13.0,24.0,3.0,0.0,0.0,9.0,0.0,0.0,5.0,37.0,0.0,0.0,7.0,0.0,0.0,0.19727891156462585,0.17777777777777778,,,0.0,,0.0,N,Player,
levyed01,3.0,3.0,54.0,195.0,17.0,42.0,11.0,2.0,4.0,32.0,2.0000000000000004,1.0,10.0,24.0,0.0,0.0,4.0,0.0,4.0,0.24880382775119617,0.2153846153846154,,,0.0,,0.0,N,Player,
lewalde01,8.0,8.0,34.0,13.0,1.0,1.0,0.0,0.0,0.0,1.0,8.57060141306221,0.0,0.0,75.14485610890918,0.0,0.0,1.0,0.0,0.0,0.07142857142857142,0.07692307692307693,,,0.0,,0.0,N,Player,
lewanda01,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,N,Player,
lewis01,1.0,1.0,1.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,,,0.0,,0.0,N,Player,
lewisal01,6.0,6.0,156.0,29.0,47.0,6.0,1.0,0.0,1.0,3.0,44.0,17.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.22580645161290322,0.20689655172413793,,,0.0,,0.0,N,Player,
lewisbe01,1.0,1.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
lewisbi01,3.0,3.0,50.0,101.0,20.0,33.0,3.0,0.0,1.0,11.0,0.0,0.0,15.0,11.0,0.0,0.0,1.0,0.0,0.0,0.41025641025641024,0.32673267326732675,,,0.0,,0.0,N,Player,
lewisbu01,11.0,11.0,1349.0,5261.0,830.0,1563.0,249.0,93.0,71.0,607.0,83.0,59.0,573.0,303.0,0.0,20.0,83.0,0.0,69.0,0.36314637022065016,0.29709180764113285,,,0.0,,0.0,N,Player,
lewisco01,10.0,10.0,214.0,27.0,1.0,7.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,0.25,0.25925925925925924,,,0.0,,0.0,N,Player,
lewisda01,15.0,15.0,1354.0,4081.0,607.0,1021.0,137.0,37.0,27.0,342.0,247.0,107.0,403.0,514.0,1.0,48.0,101.0,19.0,58.0,0.3165699548678272,0.25018377848566525,,,0.0,,0.0,N,Player,
lewisdu01,11.0,11.0,1459.0,5351.0,612.0,1518.0,289.0,68.0,38.0,793.0,113.0,47.0,352.0,543.0,0.0,40.0,264.0,0.0,0.0,0.317962377226569,0.28368529246869745,1937.0,BBWAA,201.0,151.0,3.0,N,Player,
lewisdu01,11.0,11.0,1459.0,5351.0,612.0,1518.0,289.0,68.0,38.0,793.0,113.0,47.0,352.0,543.0,0.0,40.0,264.0,0.0,0.0,0.317962377226569,0.28368529246869745,1938.0,BBWAA,262.0,197.0,5.0,N,Player,
lewisdu01,11.0,11.0,1459.0,5351.0,612.0,1518.0,289.0,68.0,38.0,793.0,113.0,47.0,352.0,543.0,0.0,40.0,264.0,0.0,0.0,0.317962377226569,0.28368529246869745,1939.0,BBWAA,274.0,206.0,6.0,N,Player,
lewisdu01,11.0,11.0,1459.0,5351.0,612.0,1518.0,289.0,68.0,38.0,793.0,113.0,47.0,352.0,543.0,0.0,40.0,264.0,0.0,0.0,0.317962377226569,0.28368529246869745,1945.0,BBWAA,247.0,186.0,1.0,N,Player,
lewisdu01,11.0,11.0,1459.0,5351.0,612.0,1518.0,289.0,68.0,38.0,793.0,113.0,47.0,352.0,543.0,0.0,40.0,264.0,0.0,0.0,0.317962377226569,0.28368529246869745,1951.0,BBWAA,226.0,170.0,2.0,N,Player,
lewisdu01,11.0,11.0,1459.0,5351.0,612.0,1518.0,289.0,68.0,38.0,793.0,113.0,47.0,352.0,543.0,0.0,40.0,264.0,0.0,0.0,0.317962377226569,0.28368529246869745,1952.0,BBWAA,234.0,176.0,11.0,N,Player,
lewisdu01,11.0,11.0,1459.0,5351.0,612.0,1518.0,289.0,68.0,38.0,793.0,113.0,47.0,352.0,543.0,0.0,40.0,264.0,0.0,0.0,0.317962377226569,0.28368529246869745,1953.0,BBWAA,264.0,198.0,20.0,N,Player,
lewisdu01,11.0,11.0,1459.0,5351.0,612.0,1518.0,289.0,68.0,38.0,793.0,113.0,47.0,352.0,543.0,0.0,40.0,264.0,0.0,0.0,0.317962377226569,0.28368529246869745,1954.0,BBWAA,252.0,189.0,20.0,N,Player,
lewisdu01,11.0,11.0,1459.0,5351.0,612.0,1518.0,289.0,68.0,38.0,793.0,113.0,47.0,352.0,543.0,0.0,40.0,264.0,0.0,0.0,0.317962377226569,0.28368529246869745,1955.0,BBWAA,251.0,189.0,34.0,N,Player,
lewisfr01,7.0,7.0,317.0,1318.0,224.0,390.0,70.0,13.0,4.0,119.0,13.4,0.0,60.0,206.0,0.0,8.0,0.0,0.0,0.0,0.33044733044733043,0.2959028831562974,,,0.0,,0.0,N,Player,
lewisfr02,7.0,7.0,535.0,1562.0,261.0,415.0,91.0,21.0,27.0,136.0,53.0,23.0,170.0,390.0,10.0,21.0,3.0,7.0,23.0,0.34743372814438805,0.26568501920614596,,,0.0,,0.0,N,Player,
lewisja01,3.0,3.0,217.0,684.0,63.0,169.0,20.0,10.0,1.0,80.0,18.0,0.0,32.0,106.6,0.0,9.0,36.0,0.0,0.0,0.2759526938239159,0.24707602339181287,,,0.0,,0.0,N,Player,
lewisje01,4.0,4.0,161.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
lewisji01,4.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.427468550749614,0.0,0.0,86.85980814521224,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,N,Player,
lewisji02,1.0,1.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
lewisjo01,4.0,4.0,266.0,771.0,97.0,175.0,24.0,6.0,22.0,74.0,8.0,9.0,95.0,194.0,5.0,3.0,4.0,3.0,10.0,0.3155505107832009,0.22697795071335927,,,0.0,,0.0,N,Player,
lewisma01,12.0,12.0,902.0,2795.0,320.0,736.0,155.0,13.0,48.0,306.0,29.0,18.0,196.0,511.0,8.0,16.0,16.0,28.0,79.0,0.3125204315135665,0.2633273703041145,,,0.0,,0.0,N,Player,
lewisph01,4.0,4.0,508.0,1775.0,146.0,429.0,33.0,13.0,4.0,130.0,55.0,0.0,95.0,262.0,0.0,3.0,67.0,0.0,0.0,0.27164948453608245,0.24169014084507043,,,0.0,,0.0,N,Player,
lewisri01,8.0,8.0,217.0,10.0,1.0,2.0,0.0,0.0,0.0,1.0,8.57060141306221,0.0,2.0,68.14485610890918,0.0,0.0,1.0,0.0,0.0,0.3076923076923077,0.2,,,0.0,,0.0,N,Player,
lewisro01,2.0,2.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
lewissc01,5.0,5.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.284335688437018,0.0,0.0,108.5747601815153,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,N,Player,
lewissc02,2.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,N,Player,
lewiste01,6.0,6.0,184.0,552.0,66.0,123.0,10.0,3.0,0.0,52.0,4.0,0.0,38.0,174.0,0.0,0.0,17.0,0.0,0.0,0.2652388797364086,0.22282608695652173,,,0.0,,0.0,N,Player,
leyriji01,15.0,15.0,903.0,2527.0,325.0,667.0,107.0,2.0,90.0,387.0,7.0,7.0,337.0,581.0,16.0,65.0,8.0,24.0,79.0,0.36446086664427274,0.26394934705184014,,,0.0,,0.0,N,Player,
leyte01,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,N,Player,
lezcaca01,2.0,2.0,49.0,102.0,16.0,19.0,4.0,1.0,3.0,14.0,1.0000000000000002,2.0,11.0,33.0,0.0,1.0,2.0,2.0,3.0,0.2627118644067797,0.18627450980392157,,,0.0,,0.0,N,Player,
lezcasi01,13.0,13.0,1291.0,4134.0,560.0,1122.0,184.0,34.0,148.0,591.0,37.0,31.0,576.0,768.0,37.0,19.0,39.0,46.0,96.0,0.3615749330035044,0.2714078374455733,,,0.0,,0.0,N,Player,
libbyst01,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.800000000000001,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
liberad01,1.0,1.0,39.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
libkeal01,2.0,2.0,254.0,880.0,73.0,236.0,45.0,6.0,9.0,95.0,6.0,0.0,77.0,112.0,0.0,3.0,8.0,0.0,23.0,0.32644628099173556,0.2681818181818182,,,0.0,,0.0,N,Player,
librafr01,1.0,1.0,10.0,10.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.1,,,0.0,,0.0,N,Player,
lickejo01,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,N,Player,
liddeda01,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,0.0,,0.0,N,Player,
liddial01,3.0,3.0,61.0,173.0,15.0,36.0,8.0,1.0,6.0,16.0,3.0,1.0,13.0,73.0,0.0,1.0,0.0,1.0,1.0,0.26595744680851063,0.20809248554913296,,,0.0,,0.0,N,Player,
liddldo01,5.0,5.0,119.0,112.0,9.0,17.0,0.0,0.0,0.0,5.0,0.0,0.0,18.0,29.0,0.0,1.0,11.0,1.0,2.0,0.2517482517482518,0.15178571428571427,,,0.0,,0.0,N,Player,
lidgebr01,11.0,11.0,603.0,7.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,,,0.0,,0.0,N,Player,
lidleco01,11.0,11.0,277.0,170.0,10.0,22.0,4.0,1.0,1.0,8.0,2.8568671376874035,0.0,9.0,108.71495203630306,0.0,0.0,21.0,0.0,1.0,0.155,0.12941176470588237,,,0.0,,0.0,N,Player,
liebedu01,2.0,2.0,22.0,17.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,0.11764705882352941,,,0.0,,0.0,N,Player,
liebejo01,14.0,14.0,405.0,612.0,36.0,85.0,17.0,0.0,0.0,25.0,0.0,0.0,30.0,234.0,0.0,0.0,55.0,2.0,20.0,0.16452074391988555,0.1388888888888889,,,0.0,,0.0,N,Player,
liebemi01,14.0,14.0,1212.0,4218.0,534.0,1155.0,257.0,10.0,150.0,610.0,8.0,7.0,335.0,571.0,34.0,89.0,10.0,43.0,114.0,0.3410869105519137,0.27382645803698435,,,0.0,,0.0,N,Player,
liebhgl01,4.0,4.0,90.0,190.0,13.0,28.0,6.0,2.0,0.0,11.0,0.0,0.0,8.0,104.8,0.0,0.0,13.0,0.0,0.0,0.17061611374407584,0.14736842105263157,,,0.0,,0.0,N,Player,
liebhgl02,3.0,3.0,31.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
liefeje01,8.0,8.0,288.0,779.0,89.0,179.0,36.0,1.0,31.0,113.0,2.0,2.0,56.0,223.0,4.0,2.0,1.0,6.0,17.0,0.2841981132075472,0.22978177150192555,,,0.0,,0.0,N,Player,
liesefr01,1.0,1.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,,,0.0,,0.0,N,Player,
ligteke01,8.0,8.0,386.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
lillabi01,2.0,2.0,80.0,225.0,30.0,55.0,9.0,2.0,1.0,22.0,0.0,1.0,31.0,29.0,0.0,1.0,7.0,0.0,3.0,0.32954545454545453,0.24444444444444444,,,0.0,,0.0,N,Player,
lillage01,3.0,3.0,44.0,44.0,9.0,8.0,1.0,0.0,0.0,2.0,0.0,0.0,9.0,11.0,0.0,0.0,0.0,0.0,3.0,0.32075471698113206,0.18181818181818182,,,0.0,,0.0,N,Player,
lillibo01,11.0,11.0,817.0,2328.0,198.0,549.0,68.0,9.0,3.0,137.0,23.0,25.0,99.0,116.0,13.0,13.0,40.0,11.0,61.0,0.26916932907348246,0.23582474226804123,,,0.0,,0.0,N,Player,
lillibr01,9.0,9.0,358.0,708.0,102.0,145.0,25.0,4.0,19.0,71.0,37.0,14.0,49.0,235.0,1.0,13.0,9.0,5.0,9.0,0.26496815286624203,0.20480225988700565,,,0.0,,0.0,N,Player,
lillide01,9.0,9.0,267.0,108.0,11.0,23.0,1.0,0.0,2.0,8.0,11.427468550749614,0.0,1.0,106.85980814521224,0.0,0.0,5.0,0.0,3.0,0.21052631578947367,0.21296296296296297,,,0.0,,0.0,N,Player,
lilliji01,4.0,4.0,390.0,1518.0,179.0,332.0,41.0,11.0,6.0,134.0,32.2,0.0,23.0,221.0,0.0,0.0,0.0,0.0,0.0,0.23036988968202465,0.21870882740447958,,,0.0,,0.0,N,Player,
lillyte01,17.0,17.0,357.0,347.0,10.0,35.0,6.0,1.0,0.0,17.0,3.000000000000001,2.0,8.0,149.0,0.0,1.0,37.0,0.0,2.0,0.11195928753180662,0.10086455331412104,,,0.0,,0.0,N,Player,
limajo01,14.0,14.0,351.0,292.0,18.0,38.0,4.0,0.0,0.0,10.0,8.57060141306221,0.0,7.0,166.14485610890918,0.0,0.0,44.0,1.0,6.0,0.1308139534883721,0.13013698630136986,,,0.0,,0.0,N,Player,
limch01,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,N,Player,
limmelo01,2.0,2.0,209.0,530.0,66.0,107.0,19.0,4.0,19.0,62.0,3.0,3.0,63.0,77.0,0.0,0.0,7.0,3.0,10.0,0.28192371475953565,0.2018867924528302,,,0.0,,0.0,N,Player,
linarru01,4.0,4.0,207.0,545.0,66.0,147.0,21.0,3.0,11.0,63.0,15.0,6.0,24.0,74.0,2.0,1.0,2.0,5.0,24.0,0.3005181347150259,0.26972477064220185,,,0.0,,0.0,N,Player,
linceti01,9.0,9.0,272.0,474.0,26.0,53.0,4.0,2.0,0.0,19.0,0.0,0.0,34.0,244.0,0.0,0.0,70.0,1.0,6.0,0.15025906735751296,0.11181434599156118,,,0.0,,0.0,N,Player,
linch01,1.0,1.0,9.0,12.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,,,0.0,,0.0,N,Player,
lincobr01,6.0,6.0,101.0,38.0,3.0,9.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,14.0,0.0,0.0,4.0,0.0,0.0,0.23255813953488372,0.23684210526315788,,,0.0,,0.0,N,Player,
lincoez01,2.0,2.0,18.0,59.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,41.2,0.0,0.0,0.0,0.0,0.0,0.16393442622950818,0.13559322033898305,,,0.0,,0.0,N,Player,
lincomi01,9.0,9.0,263.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0625,0.06666666666666667,,,0.0,,0.0,N,Player,
lindad01,10.0,10.0,1102.0,3909.0,501.0,1070.0,228.0,12.0,166.0,606.0,6.000000000000001,4.0,339.0,809.0,37.0,16.0,3.0,31.0,97.0,0.33725490196078434,0.27372729598362755,,,0.0,,0.0,N,Player,
lindavi01,4.0,4.0,131.0,303.0,27.0,46.0,4.0,1.0,0.0,11.0,1.0000000000000002,0.0,22.0,130.4,0.0,0.0,9.0,0.0,0.0,0.20359281437125748,0.15181518151815182,,,0.0,,0.0,N,Player,
lindbem01,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,,,0.0,,0.0,N,Player,
lindbjo01,5.0,5.0,110.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
lindbpa01,16.0,16.0,657.0,133.0,6.0,26.0,6.0,0.0,1.0,6.0,5.713734275374807,0.0,2.0,78.42990407260612,0.0,0.0,5.0,1.0,0.0,0.19858156028368795,0.19548872180451127,,,0.0,,0.0,N,Player,
lindca01,4.0,4.0,256.0,981.0,131.0,267.0,53.0,5.0,1.0,74.0,9.0,8.0,57.0,79.0,0.0,1.0,42.0,0.0,0.0,0.30064754856614245,0.27217125382262997,,,0.0,,0.0,N,Player,
lindebo01,1.0,1.0,3.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.2,0.0,0.0,1.0,0.0,0.0,0.1,0.1111111111111111,,,0.0,,0.0,N,Player,
lindeer01,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.2,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.5,,,0.0,,0.0,N,Player,
